"seed","PLci","percolation"
256,0.381877022653722,18410
257,1.74433656957929,130262
258,0.585760517799353,19776
259,0.398058252427184,31452
260,0.563106796116505,13410
261,1.83818770226537,99540
262,1.82200647249191,110600
263,0.482200647249191,49346
264,1.83818770226537,99540
265,0.26537216828479,17248
266,1.96763754045307,98076
267,2.36893203883495,23112
268,2.40453074433657,27765
269,0.711974110032362,47141
270,2.40453074433657,27765
271,0.711974110032362,47141
272,1.99352750809061,80244
273,0.711974110032362,47141
274,0.26537216828479,15813
275,1.99352750809061,80244
276,1.83818770226537,99540
277,1.83818770226537,99540
278,1.6957928802589,109373
279,1.83818770226537,99540
280,2.36893203883495,23112
281,1.99352750809061,80244
282,1.99352750809061,80244
283,0.398058252427184,31452
284,0.0129449838187702,7119
285,0.482200647249191,49346
286,0.711974110032362,47141
287,1.83818770226537,99540
288,1.20711974110032,39570
289,0.203883495145631,15264
290,0.087378640776699,13968
291,0.362459546925566,27302
292,0.26537216828479,15813
293,0.365695792880259,18900
294,1.99352750809061,80244
295,0.168284789644013,4071
296,0.0420711974110032,3640
297,0.0420711974110032,3640
298,0.563106796116505,13410
299,2.57928802588997,21976
300,2.36893203883495,23112
301,0.29126213592233,12930
302,0.456310679611651,11268
303,0.26537216828479,17248
304,0.585760517799353,19776
305,0.0776699029126214,5322
306,0.155339805825243,1429
307,0.3042071197411,2781
308,0.087378640776699,1696
309,0.113268608414239,0
