"seed","PLci","percolation"
183,1.99344978165939,0
184,1.99344978165939,0
185,1.99344978165939,0
186,1.99344978165939,0
187,1.99344978165939,0
188,1.99344978165939,0
189,1.99344978165939,0
190,1.99344978165939,0
191,1.99344978165939,0
192,1.99344978165939,0
193,1.99344978165939,0
194,1.99344978165939,0
195,1.99344978165939,0
196,1.99344978165939,0
197,1.99344978165939,0
198,1.99344978165939,0
199,1.99344978165939,0
200,1.99344978165939,0
201,1.99344978165939,0
202,1.99344978165939,0
203,1.99344978165939,0
204,1.99344978165939,0
205,1.99344978165939,0
206,1.99344978165939,0
207,1.99344978165939,0
208,1.99344978165939,0
209,1.99344978165939,0
210,1.99344978165939,0
211,1.99344978165939,0
212,1.99344978165939,0
213,1.99344978165939,0
214,1.99344978165939,0
215,1.99344978165939,0
216,1.99344978165939,0
217,1.99344978165939,0
218,1.99344978165939,0
219,1.99344978165939,0
220,1.99344978165939,0
221,1.99344978165939,0
222,1.99344978165939,0
223,1.99344978165939,0
224,1.99344978165939,0
225,1.99344978165939,0
226,1.99344978165939,0
227,1.99344978165939,0
228,1.99344978165939,0
229,1.99344978165939,0
230,1.99344978165939,0
231,1.99344978165939,0
232,1.99344978165939,0
233,1.99344978165939,0
234,1.99344978165939,0
235,1.99344978165939,0
236,1.99344978165939,0
237,1.99344978165939,0
238,1.99344978165939,0
239,1.99344978165939,0
240,1.99344978165939,0
241,1.99344978165939,0
242,1.99344978165939,0
243,1.99344978165939,0
244,1.99344978165939,0
245,1.99344978165939,0
246,1.99344978165939,0
247,1.99344978165939,0
248,1.99344978165939,0
249,1.99344978165939,0
250,1.99344978165939,0
251,1.99344978165939,0
252,1.99344978165939,0
253,1.99344978165939,0
254,1.99344978165939,0
255,1.99344978165939,0
256,1.99344978165939,0
257,1.99344978165939,0
258,1.99344978165939,0
259,1.99344978165939,0
260,1.99344978165939,0
261,1.99344978165939,0
262,1.99344978165939,0
263,1.99344978165939,0
264,1.99344978165939,0
265,1.99344978165939,0
266,1.99344978165939,0
267,1.99344978165939,0
268,1.99344978165939,0
269,1.99344978165939,0
270,1.99344978165939,0
271,1.99344978165939,0
272,1.99344978165939,0
273,1.99344978165939,0
274,1.99344978165939,0
275,1.99344978165939,0
276,1.99344978165939,0
277,1.99344978165939,0
278,1.99344978165939,0
279,1.99344978165939,0
280,1.99344978165939,0
281,1.99344978165939,0
282,1.99344978165939,0
283,1.99344978165939,0
284,1.99344978165939,0
285,1.99344978165939,0
286,1.99344978165939,0
287,1.99344978165939,0
288,1.99344978165939,0
289,1.99344978165939,0
290,1.99344978165939,0
291,1.99344978165939,0
292,1.99344978165939,0
293,1.99344978165939,0
294,1.99344978165939,0
295,1.99344978165939,0
296,1.99344978165939,0
297,1.99344978165939,0
298,1.99344978165939,0
299,1.99344978165939,0
300,1.99344978165939,0
301,1.99344978165939,0
302,1.99344978165939,0
303,1.99344978165939,0
304,1.99344978165939,0
305,1.99344978165939,0
306,1.99344978165939,0
307,1.99344978165939,0
308,1.99344978165939,0
309,1.99344978165939,0
310,1.99344978165939,0
311,1.99344978165939,0
312,1.99344978165939,0
313,1.99344978165939,0
314,1.99344978165939,0
315,1.99344978165939,0
316,1.99344978165939,0
317,1.99344978165939,0
318,1.99344978165939,0
319,1.99344978165939,0
320,1.99344978165939,0
321,1.99344978165939,0
322,1.99344978165939,0
323,1.99344978165939,0
324,1.99344978165939,0
325,1.99344978165939,0
326,1.99344978165939,0
327,1.99344978165939,0
328,1.99344978165939,0
329,1.99344978165939,0
330,1.99344978165939,0
331,1.99344978165939,0
332,1.99344978165939,0
333,1.99344978165939,0
334,1.99344978165939,0
335,1.99344978165939,0
336,1.99344978165939,0
337,1.99344978165939,0
338,1.99344978165939,0
339,1.99344978165939,0
340,1.99344978165939,0
341,1.99344978165939,0
342,1.99344978165939,0
343,1.99344978165939,0
344,1.99344978165939,0
345,1.99344978165939,0
346,1.99344978165939,0
347,1.99344978165939,0
348,1.99344978165939,0
349,1.99344978165939,0
350,1.99344978165939,0
351,1.99344978165939,0
352,1.99344978165939,0
353,1.99344978165939,0
354,1.99344978165939,0
355,1.99344978165939,0
356,1.99344978165939,0
357,1.99344978165939,0
358,1.99344978165939,0
359,1.99344978165939,0
360,1.99344978165939,0
361,1.99344978165939,0
362,1.99344978165939,0
363,1.99344978165939,0
364,1.99344978165939,0
365,1.99344978165939,0
366,1.99344978165939,0
367,1.99344978165939,0
368,1.99344978165939,0
369,1.99344978165939,0
370,1.99344978165939,0
371,1.99344978165939,0
372,1.99344978165939,0
373,1.99344978165939,0
374,1.99344978165939,0
375,1.99344978165939,0
376,1.99344978165939,0
377,1.99344978165939,0
378,1.99344978165939,0
379,1.99344978165939,0
380,1.99344978165939,0
381,1.99344978165939,0
382,1.99344978165939,0
383,1.99344978165939,0
384,1.99344978165939,0
385,1.99344978165939,0
386,1.99344978165939,0
387,1.99344978165939,0
388,1.99344978165939,0
389,1.99344978165939,0
390,1.99344978165939,0
391,1.99344978165939,0
392,1.99344978165939,0
393,1.99344978165939,0
394,1.99344978165939,0
395,1.99344978165939,0
396,1.99344978165939,0
397,1.99344978165939,0
398,1.99344978165939,0
399,1.99344978165939,0
400,1.99344978165939,0
401,1.99344978165939,0
402,1.99344978165939,0
403,1.99344978165939,0
404,1.99344978165939,0
405,1.99344978165939,0
406,1.99344978165939,0
407,1.99344978165939,0
408,1.99344978165939,0
409,1.99344978165939,0
410,1.99344978165939,0
411,1.99344978165939,0
412,1.99344978165939,0
413,1.99344978165939,0
414,1.99344978165939,0
415,1.99344978165939,0
416,1.99344978165939,0
417,1.99344978165939,0
418,1.99344978165939,0
419,1.99344978165939,0
420,1.99344978165939,0
421,1.99344978165939,0
422,1.99344978165939,0
423,1.99344978165939,0
424,1.99344978165939,0
425,1.99344978165939,0
426,1.99344978165939,0
427,1.99344978165939,0
428,1.99344978165939,0
429,1.99344978165939,0
430,1.99344978165939,0
431,1.99344978165939,0
432,1.99344978165939,0
433,1.99344978165939,0
434,1.99344978165939,0
435,1.99344978165939,0
436,1.99344978165939,0
437,1.99344978165939,0
438,1.99344978165939,0
439,1.99344978165939,0
440,1.99344978165939,0
441,1.99344978165939,0
442,1.99344978165939,0
443,1.99344978165939,0
444,1.99344978165939,0
445,1.99344978165939,0
446,1.99344978165939,0
447,1.99344978165939,0
448,1.99344978165939,0
449,1.99344978165939,0
450,1.99344978165939,0
451,1.99344978165939,0
452,1.99344978165939,0
453,1.99344978165939,0
454,1.99344978165939,0
455,1.99344978165939,0
456,1.99344978165939,0
457,1.99344978165939,0
458,1.99344978165939,0
