"seed","PLci","percolation"
92,0.674514420247204,NA
93,0.421424367274868,NA
94,0.22248381400824,NA
95,0.267216009417304,NA
96,0.279576221306651,NA
97,0.59329017068864,NA
98,0.459682165979988,NA
99,0.161859917598587,NA
100,0.292525014714538,NA
101,0.161859917598587,NA
102,0.233666862860506,NA
103,0.292525014714538,NA
104,0.676280164802825,NA
105,0.391995291347852,NA
106,0.406121247792819,NA
107,0.393172454384932,NA
108,0.393172454384932,NA
109,0.353148911124191,NA
110,0.342554443790465,NA
111,0.422601530311948,NA
112,0.625662154208358,NA
113,0.201294879340789,NA
114,0.674514420247204,NA
115,0.508534432018835,NA
116,0.508534432018835,NA
117,0.00824014125956445,NA
118,0.508534432018835,NA
119,0.18599175985874,NA
120,0.482636845203061,NA
121,0.198351971748087,NA
122,0.509711595055915,NA
123,0.191288993525603,NA
124,0.257798705120659,NA
125,0.508534432018835,NA
126,0.190111830488523,NA
127,0.187168922895821,NA
128,0.189523248969982,NA
129,0.420247204237787,NA
130,0.420247204237787,NA
131,0.0529723366686286,NA
132,0.217775161859918,NA
133,0.0529723366686286,NA
134,0.0529723366686286,NA
135,0.195409064155386,NA
136,0.0859329017068864,NA
137,0.0859329017068864,NA
138,0.420247204237787,NA
139,0.420247204237787,NA
140,0.18599175985874,NA
141,0.420247204237787,NA
142,0.508534432018835,NA
143,0.189523248969982,NA
144,0.189523248969982,NA
145,0.257798705120659,NA
146,0.391995291347852,NA
147,0.187168922895821,NA
148,0.187168922895821,NA
149,0.275456150676869,NA
150,0.35138316656857,NA
151,0.25897586815774,NA
152,0.257798705120659,NA
153,0.600941730429664,NA
154,0.280753384343732,NA
155,0.25897586815774,NA
156,0.420247204237787,NA
157,0.514420247204238,NA
158,0.18481459682166,NA
159,0.18481459682166,NA
160,0.18481459682166,NA
161,0.18481459682166,NA
162,0.181871689228958,NA
163,0.0394349617422013,NA
164,0.420835785756327,NA
165,0.626839317245439,NA
166,0.420247204237787,NA
167,0.420247204237787,NA
168,0.420247204237787,NA
169,0.420247204237787,NA
170,0.420247204237787,NA
171,0.420247204237787,NA
172,0.420247204237787,NA
173,0.420247204237787,NA
174,0.420247204237787,NA
175,0.420247204237787,NA
176,0.420247204237787,NA
177,0.626250735726898,NA
178,0.421424367274868,NA
179,0.567392583872866,NA
180,0.743967039434962,NA
181,0.0559152442613302,NA
182,0.247204237786933,NA
183,0.675691583284285,NA
184,0.483814008240141,NA
185,0.675691583284285,NA
186,0.675691583284285,NA
187,0.247204237786933,NA
188,0.346085932901707,NA
189,0.625662154208358,NA
190,0.626250735726898,NA
191,0.257210123602119,NA
192,0.257210123602119,NA
193,0.1854031783402,NA
194,0.420835785756327,NA
195,0.51854031783402,NA
196,0.257798705120659,NA
197,0.257798705120659,NA
198,0.509711595055915,NA
199,0.627427898763979,NA
200,0.262507357268982,NA
201,0.187757504414361,NA
202,0.406121247792819,NA
203,0.532077692760447,NA
204,0.279576221306651,NA
205,0.275456150676869,NA
206,0.275456150676869,NA
207,0.275456150676869,NA
208,0.275456150676869,NA
209,0.275456150676869,NA
210,0.275456150676869,NA
211,0.275456150676869,NA
212,0.18481459682166,NA
213,0.18481459682166,NA
214,0.18481459682166,NA
215,0.346085932901707,NA
216,0.393172454384932,NA
217,0.346085932901707,NA
218,0.346085932901707,NA
219,0.27781047675103,NA
220,0.0100058858151854,26868
221,0.0153031194820483,26
222,0.0170688640376692,NA
223,0.266627427898764,NA
224,0.0153031194820483,26
225,0.0153031194820483,26
226,0.00941730429664508,0
227,0.120070629782225,NA
228,0.0264861683343143,NA
229,0.0464979399646851,NA
230,0.144791053560918,NA
231,0.0464979399646851,NA
232,0.0429664508534432,NA
233,0.53737492642731,NA
234,0.53737492642731,NA
235,0.291347851677457,NA
236,0.291347851677457,NA
237,0.673925838728664,NA
238,0.53737492642731,NA
239,0.53737492642731,NA
240,0.210123602118893,NA
241,0.746321365509123,NA
242,0.29664508534432,NA
243,0.293702177751619,NA
244,0.0464979399646851,NA
245,0.0464979399646851,NA
246,0.0447321954090642,NA
247,0.0464979399646851,NA
248,0.0447321954090642,NA
249,0.201883460859329,NA
250,0.201883460859329,NA
251,0.673925838728664,NA
252,0.0847557386698058,NA
253,0.0847557386698058,NA
254,0.0847557386698058,NA
255,0.0847557386698058,NA
256,0.0847557386698058,NA
257,0.201883460859329,NA
258,0.0429664508534432,NA
259,0.0464979399646851,NA
260,0.0835785756327251,NA
261,0.0429664508534432,NA
262,0.53678634490877,NA
263,0.0429664508534432,NA
264,0.0464979399646851,NA
265,0.0806356680400235,NA
266,0.00176574455562095,0
267,0.00294290759270159,0
268,0.00294290759270159,0
269,0.00294290759270159,0
270,0.00412007062978222,15984
271,0.509711595055915,NA
272,0.509711595055915,NA
273,0.00529723366686286,0
274,0.00706297822248381,0
275,0.011183048852266,NA
276,0.00353148911124191,69
277,0.0188346085932902,20
278,0.00588581518540318,0
279,0.0188346085932902,20
280,0.0188346085932902,20
281,0.00470865214832254,2520
282,0.256032960565038,NA
283,0.256032960565038,NA
284,0.256032960565038,NA
285,0.256032960565038,NA
286,0.00765155974102413,10496
287,0.0670982931135962,NA
288,0.0670982931135962,NA
289,0.0670982931135962,NA
290,0.0670982931135962,NA
291,0.0670982931135962,NA
292,0.0670982931135962,NA
293,0.0670982931135962,NA
294,0.0818128310771042,NA
295,0.336668628605062,NA
296,0.00353148911124191,1086
297,0.00765155974102413,9016
298,0.00706297822248381,NA
299,0.261330194231901,NA
300,0.675691583284285,NA
301,0.00294290759270159,0
302,0.00529723366686286,0
303,0.00529723366686286,0
304,0.00529723366686286,0
305,0.00529723366686286,0
306,0.00529723366686286,0
307,0.00117716303708064,0
308,0.00176574455562095,0
309,0.00176574455562095,0
310,0.00882872277810477,3322
311,0.330194231901118,NA
312,0.0117716303708064,40959
313,0.743378457916421,NA
314,0.327839905826957,NA
315,0.327839905826957,NA
316,0.743378457916421,NA
317,0.0100058858151854,14200
318,0.33372572101236,NA
319,0.0282519128899353,8
320,0.0282519128899353,8
321,0.0282519128899353,8
322,0.276044732195409,NA
323,0.261918775750441,NA
324,0.261918775750441,NA
325,0.257210123602119,NA
326,0.0282519128899353,8
327,0.00588581518540318,18432
328,0.33372572101236,NA
329,0.464390818128311,NA
330,0.464390818128311,NA
331,0.0147145379635079,0
332,0.011183048852266,0
333,0.168922895821071,NA
334,0.334314302530901,NA
335,0.011183048852266,0
336,0.0164802825191289,0
337,0.011183048852266,0
338,0.00588581518540318,19850
339,0.507945850500294,NA
340,0.511477339611536,NA
341,0.511477339611536,NA
342,0.507945850500294,NA
343,0.511477339611536,NA
344,0.507945850500294,NA
345,0.0400235432607416,NA
346,0.0653325485579753,NA
347,0.0688640376692172,NA
348,0.0653325485579753,NA
349,0.0788699234844026,NA
350,0.0653325485579753,NA
351,0.0670982931135962,NA
352,0.0653325485579753,NA
353,0.0977045320776928,NA
354,0.0859329017068864,NA
355,0.0977045320776928,NA
356,0.227192466156563,NA
357,0.0977045320776928,NA
358,0.0653325485579753,NA
359,0.0653325485579753,NA
360,0.257798705120659,NA
361,0.0288404944084756,NA
362,0.565626839317245,NA
363,0.0653325485579753,NA
364,0.675691583284285,NA
365,0.162448499117128,NA
366,0.0670982931135962,NA
367,0.0670982931135962,NA
368,0.0653325485579753,NA
369,0.075927015891701,NA
370,0.0977045320776928,NA
371,0.0653325485579753,NA
372,0.0694526191877575,NA
373,0.0670982931135962,NA
374,0.0670982931135962,NA
375,0.0670982931135962,NA
376,0.0670982931135962,NA
377,0.0670982931135962,NA
378,0.0670982931135962,NA
379,0.0653325485579753,NA
380,0.0859329017068864,NA
381,0.0653325485579753,NA
382,0.03708063566804,NA
383,0.0806356680400235,NA
384,0.530311948204826,NA
385,0.530311948204826,NA
386,0.0694526191877575,NA
387,0.0694526191877575,NA
388,0.0653325485579753,NA
389,0.0653325485579753,NA
390,0.0741612713360801,NA
391,0.0670982931135962,NA
392,0.0670982931135962,NA
393,0.075927015891701,NA
394,0.000588581518540318,0
395,0.000588581518540318,0
396,0.256032960565038,NA
397,0.507357268981754,NA
398,0.328428487345497,NA
399,0.342554443790465,NA
400,0.743967039434962,NA
401,0.0364920541494997,NA
402,0.743967039434962,NA
403,0.0364920541494997,NA
404,0.529723366686286,NA
405,0.342554443790465,NA
406,0.743967039434962,NA
407,0.0364920541494997,NA
408,0.626250735726898,NA
409,0.602707474985285,NA
410,0.266627427898764,NA
411,0.742789876397881,NA
412,0.257798705120659,NA
413,0.675691583284285,NA
414,0.329605650382578,NA
415,0.673925838728664,NA
416,0.673925838728664,NA
417,0.509123013537375,NA
418,0.513831665685697,NA
419,0.506768687463214,NA
420,0.512065921130077,NA
421,0.508534432018835,NA
422,0.509711595055915,NA
423,0.53737492642731,NA
424,0.626839317245439,NA
425,0.674514420247204,NA
426,0.256621542083579,NA
427,0.256621542083579,NA
428,0.674514420247204,NA
429,0.0147145379635079,NA
430,0.0147145379635079,NA
431,0.510300176574456,NA
432,0.0300176574455562,NA
433,0.0300176574455562,NA
434,0.334902884049441,NA
435,0.508534432018835,NA
436,0.507357268981754,NA
437,0.507357268981754,NA
438,0.507357268981754,NA
439,0.507357268981754,NA
440,0.507357268981754,NA
441,0.510300176574456,NA
442,0.506768687463214,NA
443,0.509711595055915,NA
444,0.674514420247204,NA
445,0.0147145379635079,NA
446,0.507357268981754,NA
447,0.507945850500294,NA
448,0.510300176574456,NA
449,0.509123013537375,NA
450,0.508534432018835,NA
451,0.673925838728664,NA
452,0.509123013537375,NA
453,0.507945850500294,NA
454,0.507945850500294,NA
455,0.510300176574456,NA
456,0.510300176574456,NA
457,0.263095938787522,NA
458,0.35197174808711,NA
459,0.507357268981754,NA
460,0.507357268981754,NA
461,0.507357268981754,NA
462,0.507357268981754,NA
463,0.507357268981754,NA
464,0.566215420835786,NA
465,0.377280753384344,NA
466,0.599175985874044,NA
467,0.674514420247204,NA
468,0.674514420247204,NA
469,0.256621542083579,NA
470,0.674514420247204,NA
471,0.674514420247204,NA
472,0.256621542083579,NA
473,0.674514420247204,NA
474,0.256621542083579,NA
475,0.508534432018835,NA
476,0.674514420247204,NA
477,0.508534432018835,NA
478,0.256621542083579,NA
479,0.529134785167746,NA
480,0.507357268981754,NA
481,0.507357268981754,NA
482,0.507357268981754,NA
483,0.507357268981754,NA
484,0.507357268981754,NA
485,0.507357268981754,NA
486,0.507357268981754,NA
487,0.507357268981754,NA
488,0.507357268981754,NA
489,0.507357268981754,NA
490,0.507357268981754,NA
491,0.509123013537375,NA
492,0.508534432018835,NA
493,0.507357268981754,NA
494,0.507357268981754,NA
495,0.507357268981754,NA
496,0.626250735726898,NA
497,0.00765155974102413,NA
498,0.553266627427899,NA
499,0.743967039434962,NA
500,0.508534432018835,NA
501,0.515597410241318,NA
502,0.673925838728664,NA
503,0.601530311948205,NA
504,0.35138316656857,NA
505,0.599764567392584,NA
506,0.553266627427899,NA
507,0.566215420835786,NA
508,0.515597410241318,NA
509,0.673337257210124,NA
510,0.507945850500294,NA
511,0.506768687463214,NA
512,0.508534432018835,NA
513,0.301942319011183,NA
514,0.507357268981754,NA
515,0.0653325485579753,NA
516,0.509123013537375,NA
517,0.553266627427899,NA
518,0.508534432018835,NA
519,0.673337257210124,NA
520,0.508534432018835,NA
521,0.512065921130077,NA
522,0.512065921130077,NA
523,0.507945850500294,NA
524,0.626839317245439,NA
525,0.626839317245439,NA
526,0.510888758092996,NA
527,0.511477339611536,NA
528,0.673925838728664,NA
529,0.673925838728664,NA
530,0.507357268981754,NA
531,0.510888758092996,NA
532,0.510888758092996,NA
533,0.602118893466745,NA
534,0.507357268981754,NA
535,0.507357268981754,NA
536,0.508534432018835,NA
537,0.512065921130077,NA
538,0.512065921130077,NA
539,0.376103590347263,NA
540,0.507357268981754,NA
541,0.507357268981754,NA
542,0.523837551500883,NA
543,0.103590347263096,NA
544,0.510300176574456,NA
545,0.594467333725721,NA
546,0.508534432018835,NA
547,0.29664508534432,NA
548,0.545615067686875,NA
549,0.510888758092996,NA
550,0.510888758092996,NA
551,0.510888758092996,NA
552,0.510888758092996,NA
553,0.673925838728664,NA
554,0.354914655679812,NA
555,0.301942319011183,NA
556,0.354914655679812,NA
557,0.507945850500294,NA
558,0.512065921130077,NA
559,0.256032960565038,NA
560,0.530900529723367,NA
561,0.528546203649205,NA
562,0.510888758092996,NA
563,0.529134785167746,NA
564,0.507945850500294,NA
565,0.508534432018835,NA
566,0.507357268981754,NA
567,0.507357268981754,NA
568,0.507357268981754,NA
569,0.507357268981754,NA
570,0.0541494997057092,NA
571,0.673337257210124,NA
572,0.0100058858151854,NA
573,0.171865803413773,NA
574,0.512065921130077,NA
575,0.507357268981754,NA
576,0.507357268981754,NA
577,0.507357268981754,NA
578,0.570924072984108,NA
579,0.674514420247204,NA
580,0.674514420247204,NA
581,0.0482636845203061,NA
582,0.0311948204826368,NA
583,0.506768687463214,NA
584,0.517363154796939,NA
585,0.012948793407887,NA
586,0.507945850500294,NA
587,0.038846380223661,NA
588,0.522660388463802,NA
589,0.673925838728664,NA
590,0.673925838728664,NA
591,0.673925838728664,NA
592,0.674514420247204,NA
593,0.508534432018835,NA
594,0.256621542083579,NA
595,0.256621542083579,NA
596,0.256621542083579,NA
597,0.674514420247204,NA
598,0.256621542083579,NA
599,0.256621542083579,NA
600,0.674514420247204,NA
601,0.673337257210124,NA
602,0.509711595055915,NA
603,0.508534432018835,NA
604,0.508534432018835,NA
605,0.507357268981754,NA
606,0.515597410241318,NA
607,0.507357268981754,NA
608,0.257798705120659,NA
609,0.506768687463214,NA
610,0.334314302530901,NA
611,0.510300176574456,NA
612,0.674514420247204,NA
613,0.290759270158917,NA
614,0.25956444967628,NA
615,0.673337257210124,NA
616,0.257798705120659,NA
617,0.509711595055915,NA
618,0.675691583284285,NA
619,0.515597410241318,NA
620,0.515597410241318,NA
621,0.673337257210124,NA
622,0.515597410241318,NA
623,0.507945850500294,NA
624,0.507357268981754,NA
625,0.543849323131254,NA
626,0.543849323131254,NA
627,0.543849323131254,NA
628,0.543849323131254,NA
629,0.543849323131254,NA
630,0.507357268981754,NA
631,0.507945850500294,NA
632,0.508534432018835,NA
633,0.509123013537375,NA
634,0.512065921130077,NA
635,0.743378457916421,NA
636,0.566215420835786,NA
637,0.506768687463214,NA
638,0.508534432018835,NA
639,0.483814008240141,NA
640,0.508534432018835,NA
641,0.543849323131254,NA
642,0.35138316656857,NA
643,0.507357268981754,NA
644,0.376103590347263,NA
645,0.508534432018835,NA
646,0.515597410241318,NA
647,0.342554443790465,NA
648,0.510300176574456,NA
649,0.674514420247204,NA
650,0.0523837551500883,NA
651,0.0217775161859918,NA
652,0.628016480282519,NA
653,0.508534432018835,NA
654,0.257210123602119,NA
655,0.601530311948205,NA
656,0.601530311948205,NA
657,0.278987639788111,NA
658,0.0423778693349029,NA
659,0.256621542083579,NA
660,0.675103001765745,NA
661,0.507357268981754,NA
662,0.508534432018835,NA
663,0.0447321954090642,NA
664,0.566215420835786,NA
665,0.566215420835786,NA
666,0.566215420835786,NA
667,0.256032960565038,NA
668,0.528546203649205,NA
669,0.512654502648617,NA
670,0.566804002354326,NA
671,0.11124190700412,NA
672,0.11124190700412,NA
673,0.512654502648617,NA
674,0.566215420835786,NA
675,0.674514420247204,NA
676,0.260741612713361,NA
677,0.402001177163037,NA
678,0.507357268981754,NA
679,0.507357268981754,NA
680,0.507357268981754,NA
681,0.507357268981754,NA
682,0.507357268981754,NA
683,0.507357268981754,NA
684,0.507357268981754,NA
685,0.532077692760447,NA
686,0.224249558563861,NA
687,0.515597410241318,NA
688,0.169511477339612,NA
689,0.509123013537375,NA
690,0.510888758092996,NA
691,0.528546203649205,NA
692,0.528546203649205,NA
693,0.673925838728664,NA
694,0.514420247204238,NA
695,0.515597410241318,NA
696,0.512065921130077,NA
697,0.512065921130077,NA
698,0.5562095350206,NA
699,0.5562095350206,NA
700,0.673925838728664,NA
701,0.507945850500294,NA
702,0.602118893466745,NA
703,0.601530311948205,NA
704,0.508534432018835,NA
705,0.257798705120659,NA
706,0.508534432018835,NA
707,0.506768687463214,NA
708,0.627427898763979,NA
709,0.163625662154208,NA
710,0.508534432018835,NA
711,0.508534432018835,NA
712,0.00941730429664508,NA
713,0.163625662154208,NA
714,0.509123013537375,NA
715,0.0158917010005886,NA
716,0.508534432018835,NA
717,0.508534432018835,NA
718,0.508534432018835,NA
719,0.566215420835786,NA
720,0.566215420835786,NA
721,0.00588581518540318,NA
722,0.011183048852266,NA
723,0.011183048852266,NA
724,0.0217775161859918,NA
725,0.00765155974102413,17212
726,0.00588581518540318,4525
727,0.164802825191289,NA
728,0.0064743967039435,7914
729,0.330194231901118,NA
730,0.330194231901118,NA
731,0.35256032960565,NA
732,0.0570924072984108,NA
733,0.35256032960565,NA
734,0.00765155974102413,0
735,0.011183048852266,0
736,0.00353148911124191,0
737,0.0064743967039435,0
738,0.0064743967039435,0
739,0.0064743967039435,0
740,0.0064743967039435,0
741,0.0064743967039435,0
742,0.0064743967039435,0
743,0.00235432607416127,0
744,0.00412007062978222,0
745,0.00412007062978222,0
746,0.00412007062978222,0
747,0.00412007062978222,0
748,0.0164802825191289,47357
749,0.0294290759270159,0
750,0.0788699234844026,NA
751,0.18481459682166,NA
752,0.18481459682166,NA
753,0.18481459682166,NA
754,0.0294290759270159,0
755,0.18481459682166,NA
756,0.0294290759270159,0
757,0.274867569158328,NA
758,0.256032960565038,NA
759,0.274867569158328,NA
760,0.0347263095938788,0
761,0.0276633313713949,0
762,0.0294290759270159,0
763,0.18481459682166,NA
764,0.0105944673337257,50985
765,0.0064743967039435,28740
766,0.35138316656857,NA
767,0.134785167745733,NA
768,0.329017068864038,NA
769,0.329017068864038,NA
770,0.00824014125956445,21740
771,0.0105944673337257,NA
772,0.00235432607416127,0
773,0.00412007062978222,0
774,0.00412007062978222,0
775,0.00412007062978222,0
776,0.00412007062978222,0
777,0.00117716303708064,0
778,0.00176574455562095,0
779,0.00176574455562095,0
780,0.0123602118893467,NA
781,0.0176574455562095,0
782,0.0176574455562095,0
783,0.00412007062978222,8140
784,0.100058858151854,34
785,0.00824014125956445,NA
786,0.0105944673337257,4614
787,0.00824014125956445,59514
788,0.341377280753384,NA
789,0.0176574455562095,NA
790,0.0158917010005886,NA
791,0.0247204237786933,NA
792,0.0158917010005886,NA
793,0.341377280753384,NA
794,0.0158917010005886,NA
795,0.0158917010005886,NA
796,0.0194231901118305,NA
797,0.0158917010005886,NA
798,0.00706297822248381,30604
799,0.0105944673337257,NA
800,0.00235432607416127,27
801,0.012948793407887,5
802,0.012948793407887,5
803,0.00882872277810477,46350
804,0.0164802825191289,7
805,0.267804590935845,NA
806,0.146556798116539,0
807,0.0977045320776928,33
808,0.0223660977045321,130587
809,0.342554443790465,NA
810,0.318422601530312,NA
811,0.117127722189523,NA
812,0.318422601530312,NA
813,0.257210123602119,NA
814,0.274867569158328,NA
815,0.117127722189523,NA
816,0.297233666862861,NA
817,0.297233666862861,NA
818,0.274867569158328,NA
819,0.317834020011772,NA
820,0.257210123602119,NA
821,0.400824014125956,NA
822,0.400824014125956,NA
823,0.274867569158328,NA
824,0.0941730429664508,NA
825,0.126545026486168,30
826,0.318422601530312,NA
827,0.133019423190112,NA
828,0.2583872866392,NA
829,0.265450264861683,NA
830,0.356680400235433,NA
831,0.2583872866392,NA
832,0.26015303119482,NA
833,0.458505002942908,NA
834,0.2583872866392,NA
835,0.287227781047675,NA
836,0.341965862271925,NA
837,0.220718069452619,NA
838,0.137139493819894,NA
839,0.25956444967628,NA
840,0.301942319011183,NA
841,0.183048852266039,NA
842,0.485579752795762,NA
843,0.366686286050618,NA
844,0.457327839905827,NA
845,0.2583872866392,NA
846,0.261918775750441,NA
847,0.168334314302531,NA
848,0.346085932901707,NA
849,0.353148911124191,NA
850,0.256621542083579,NA
851,0.2583872866392,NA
852,0.2583872866392,NA
853,0.2583872866392,NA
854,0.261918775750441,NA
855,0.2583872866392,NA
856,0.268981753972925,NA
857,0.2583872866392,NA
858,0.267216009417304,NA
859,0.267216009417304,NA
860,0.265450264861683,NA
861,0.267216009417304,NA
862,0.261918775750441,NA
863,0.261918775750441,NA
864,0.2583872866392,NA
865,0.263684520306062,NA
866,0.2583872866392,NA
867,0.330782813419659,NA
868,0.331371394938199,NA
869,0.376103590347263,NA
870,0.22307239552678,NA
871,0.330782813419659,NA
872,0.22307239552678,NA
873,0.376103590347263,NA
874,0.330782813419659,NA
875,0.22307239552678,NA
876,0.376103590347263,NA
877,0.376103590347263,NA
878,0.330782813419659,NA
879,0.376103590347263,NA
880,0.376103590347263,NA
881,0.330782813419659,NA
882,0.142436727486757,NA
883,0.268393172454385,NA
884,0.459093584461448,NA
885,0.346085932901707,NA
886,0.483225426721601,NA
887,0.340200117716304,NA
888,0.261918775750441,NA
889,0.289582107121836,NA
890,0.267216009417304,NA
891,0.267216009417304,NA
892,0.261918775750441,NA
893,0.261918775750441,NA
894,0.26015303119482,NA
895,0.376103590347263,NA
896,0.376103590347263,NA
897,0.22307239552678,NA
898,0.330782813419659,NA
899,0.376103590347263,NA
900,0.22307239552678,NA
901,0.22307239552678,NA
902,0.261918775750441,NA
903,0.267216009417304,NA
904,0.265450264861683,NA
905,0.267216009417304,NA
906,0.376103590347263,NA
907,0.261918775750441,NA
908,0.261918775750441,NA
909,0.26015303119482,NA
910,0.261918775750441,NA
911,0.2583872866392,NA
912,0.2583872866392,NA
913,0.2583872866392,NA
914,0.265450264861683,NA
915,0.263684520306062,NA
916,0.2583872866392,NA
917,0.217775161859918,NA
918,0.142436727486757,NA
919,0.303708063566804,NA
920,0.330782813419659,NA
921,0.376103590347263,NA
922,0.376103590347263,NA
923,0.2583872866392,NA
924,0.261918775750441,NA
925,0.261918775750441,NA
926,0.261918775750441,NA
927,0.261918775750441,NA
928,0.2583872866392,NA
929,0.2583872866392,NA
930,0.265450264861683,NA
931,0.261918775750441,NA
932,0.265450264861683,NA
933,0.331371394938199,NA
934,0.331371394938199,NA
935,0.330782813419659,NA
936,0.331371394938199,NA
937,0.2583872866392,NA
938,0.261918775750441,NA
939,0.2583872866392,NA
940,0.330782813419659,NA
941,0.22307239552678,NA
942,0.331371394938199,NA
943,0.0535609181871689,377364
944,0.0929958799293702,17
945,0.0929958799293702,17
946,0.0929958799293702,17
947,0.0929958799293702,17
948,0.0929958799293702,17
949,0.0929958799293702,17
950,0.0929958799293702,17
951,0.0929958799293702,17
952,0.0929958799293702,17
953,0.0929958799293702,17
954,0.0929958799293702,17
955,0.0929958799293702,17
956,0.0929958799293702,17
957,0.0929958799293702,17
958,0.0929958799293702,17
959,0.0929958799293702,17
960,0.0929958799293702,17
961,0.0929958799293702,17
962,0.0929958799293702,17
963,0.0929958799293702,17
964,0.0929958799293702,17
965,0.0929958799293702,17
966,0.0929958799293702,17
967,0.0929958799293702,17
968,0.390229546792231,NA
969,0.253090052972337,NA
970,0.0929958799293702,17
971,0.0476751030017657,377364
972,0.0929958799293702,17
973,0.0929958799293702,17
974,0.0929958799293702,17
975,0.0929958799293702,17
976,0.0929958799293702,17
977,0.0929958799293702,17
978,0.0929958799293702,17
979,0.0929958799293702,17
980,0.0929958799293702,17
981,0.0929958799293702,17
982,0.0929958799293702,17
983,0.180105944673337,NA
984,0.0941730429664508,NA
985,0.0929958799293702,17
986,0.0929958799293702,17
987,0.0929958799293702,17
988,0.0929958799293702,17
989,0.0929958799293702,17
990,0.0929958799293702,17
991,0.0929958799293702,17
992,0.0965273690406121,NA
993,0.127133608004709,NA
994,0.354326074161271,NA
995,0.127133608004709,NA
996,0.202472042377869,NA
997,0.202472042377869,NA
998,0.127133608004709,NA
999,0.151265450264862,NA
1000,0.353737492642731,NA
1001,0.127722189523249,NA
1002,0.132430841671572,NA
1003,0.151265450264862,NA
1004,0.353737492642731,NA
1005,0.0929958799293702,17
1006,0.392583872866392,NA
1007,0.353148911124191,NA
1008,0.175397292525015,NA
1009,0.331959976456739,NA
1010,0.340788699234844,NA
1011,0.337257210123602,NA
1012,0.335491465567981,NA
1013,0.33372572101236,NA
1014,0.35138316656857,NA
1015,0.328428487345497,NA
1016,0.331959976456739,NA
1017,0.432018834608593,NA
1018,0.257210123602119,NA
1019,0.133608004708652,NA
1020,0.327839905826957,NA
1021,0.327839905826957,NA
1022,0.327839905826957,NA
1023,0.35138316656857,NA
1024,0.400235432607416,NA
1025,0.400235432607416,NA
1026,0.326662742789876,NA
1027,0.326662742789876,NA
1028,0.328428487345497,NA
1029,0.328428487345497,NA
1030,0.335491465567981,NA
1031,0.328428487345497,NA
1032,0.135373749264273,NA
1033,0.256032960565038,NA
1034,0.48204826368452,NA
1035,0.256032960565038,NA
1036,0.256032960565038,NA
1037,0.35197174808711,NA
1038,0.337845791642142,NA
1039,0.350794585050029,NA
1040,0.350794585050029,NA
1041,0.350794585050029,NA
1042,0.350794585050029,NA
1043,0.350794585050029,NA
1044,0.337257210123602,NA
1045,0.337257210123602,NA
1046,0.35138316656857,NA
1047,0.337257210123602,NA
1048,0.337257210123602,NA
1049,0.337257210123602,NA
1050,0.346085932901707,NA
1051,0.33372572101236,NA
1052,0.330194231901118,NA
1053,0.328428487345497,NA
1054,0.335491465567981,NA
1055,0.330194231901118,NA
1056,0.330194231901118,NA
1057,0.330194231901118,NA
1058,0.350794585050029,NA
1059,0.142436727486757,NA
